l2_error_unfiltered
1.1417735610778353e-06
1.0295102359963644e-06
1.0558910552199154e-06
1.3195490625542413e-06
0.0007964072599281743
1.096624227365623e-06
6.209663240869375e-07
8.306175343569432e-07
1.0139318592110474e-06
1.2549004168642428e-06
1.139639441783486e-06
0.0013660506172584455
8.07505822813481e-07
7.105309464548471e-07
1.251222347069697e-06
1.1539050930974692e-06
9.28011820868507e-07
1.0461997210847984e-06
9.92573343883402e-07
9.082255527632777e-07
0.00012929388184814385
1.16157681627127e-06
1.3361147422628766e-06
1.100773020119136e-06
3.5567987022564395e-05
1.0629263302389652e-06
6.222231273716595e-06
1.2181983445613187e-06
9.743118976696458e-07
1.0811401182558638e-06
1.1204059311697593e-06
1.0455445196958596e-06
8.665386834646267e-07
9.519767841468011e-07
1.026341265479726e-06
1.0064399689127122e-06
9.153031235202165e-07
1.1482498704450075e-06
1.1373665099309693e-06
7.542381328597158e-07
1.1761854809786156e-06
1.2441095055388044e-06
8.822391878535017e-07
6.996411787303432e-07
1.2310641406686854e-06
8.114744539748422e-07
9.391354859612099e-07
9.400250519131822e-07
8.997549348217816e-07
1.3029914485624963e-06
1.2961794065763337e-06
6.897577122463932e-07
8.416974656622291e-07
6.850612062214164e-07
1.1767311953887645e-06
1.3333262399260306e-06
0.004635469197366856
9.956064680506945e-07
1.0190164456539816e-06
1.7436617020732156e-05
8.399051489390288e-07
9.396165374312151e-07
1.0303110823783646e-06
1.3995153884087483e-06
1.3643485063511508e-06
8.12850969275205e-07
0.00020501750239774902
1.0790553609784946e-06
2.3189594013541023e-06
0.0002845469161673394
8.642343849439317e-07
7.201499552751513e-07
9.936266742290749e-07
1.01854758751389e-06
9.135377211234567e-07
1.251868770024567e-06
7.631116132839926e-07
1.2830537886648376e-06
9.353389834775829e-07
8.581719671138044e-07
8.774961945612134e-07
9.930157735990153e-07
1.3696072033598422e-06
1.053354053207208e-06
8.613182068320157e-07
9.826200732644022e-07
8.451086711452813e-07
1.0215779507765693e-06
1.0668320007460867e-06
9.678639262634246e-07
8.443531010450844e-07
7.878959711148343e-07
8.670973384395724e-07
8.270437538285937e-07
1.1095735346200502e-06
8.989145361921873e-07
9.50669187488785e-07
1.1557878812783952e-06
0.0025228006577941438
1.0414730622226013e-06
7.676827936263501e-07
9.849471286225999e-07
1.0897821233363443e-06
1.0531060148424157e-06
8.673464848891846e-07
8.850032676261729e-07
7.460621915975905e-07
1.4281982811170652e-06
7.61958042178406e-07
1.0245377602984523e-06
1.034018982925197e-06
1.3946421528605566e-06
7.890989140312975e-07
1.0444311750999868e-06
0.0008245574870006827
0.001156332974129761
1.1071706954863636e-06
7.942676596612845e-07
1.0570484087175975e-06
8.70463880367794e-07
7.017112552501536e-07
1.2214089150214065e-06
1.0118164475904337e-06
1.1347254811937775e-06
1.2681055876649624e-06
9.058028097665913e-07
1.0743548252535439e-05
9.631782130049865e-07
9.19870600868901e-07
9.547620244197561e-07
0.008829261494796303
1.2805015116936682e-06
1.4889581395530584e-06
1.4777487080158911e-06
7.471817403270009e-07
1.20413640008739e-06
1.0459643414216468e-06
1.1036572625276277e-06
9.130503032899937e-07
1.2083833290571111e-06
1.0545363809847902e-06
1.0041874948336185e-06
9.078757519168832e-07
9.605810120651319e-07
7.849160926289508e-07
8.058613924814426e-05
1.0544411845245217e-05
8.033311196979287e-07
1.218128086591231e-06
7.942770080025203e-07
1.0833049078117921e-06
9.57613165814414e-07
1.2413029610479485e-06
1.0181760953635604e-06
1.0156003376137064e-06
0.010269453800915426
1.2866432117269396e-06
3.3227027026460665e-05
1.1223909936325202e-06
9.442442165601661e-07
0.006846841620137157
1.2212458819816463e-06
8.946300916608911e-07
0.0008117700039498073
0.0013248166369624363
1.1259375709766618e-06
8.083654709891415e-07
1.5655423569867036e-06
1.2297361283628385e-06
1.1607597899560947e-06
1.2416958948847912e-06
9.491872381961869e-07
1.08552818181662e-06
8.433029902910209e-07
7.990465906137503e-07
8.671425693396696e-07
7.242433838531304e-07
0.0001144015948543607
9.683800125647768e-07
8.056545256183703e-07
7.100397057174484e-07
6.489431530435849e-07
8.743813979521362e-07
1.0693113404832845e-06
8.38263196121357e-07
9.321335000970327e-07
1.3577884005747085e-06
9.168300568365535e-07
1.214972477689114e-06
1.109705265481532e-06
9.63379625835956e-07
1.0392718343454804e-06
9.907731737755642e-07
0.003046929377196117
1.0837681678056665e-06
1.0062425644882067e-06
1.2463114759924353e-06
1.0819336270836975e-06
9.838345756544333e-07
8.458219879466583e-07
