l2_error_unfiltered
6.57616489205425e-07
6.863947544278124e-07
8.413744115287033e-07
8.164102836532132e-07
8.013050608012592e-07
8.354021718011515e-07
9.37535509708253e-07
6.25761279944409e-07
1.8395820112899974e-06
8.511388159242847e-07
8.924194268874882e-07
6.462783224495933e-07
6.458047812837205e-07
9.3270625782364e-07
8.681090002391281e-07
5.866969205262494e-07
6.369679580168368e-07
7.766747012592864e-07
5.989039862085148e-07
5.197336385135245e-07
8.10270605508911e-07
9.61922467040156e-07
7.13969520225809e-07
8.043033142584334e-07
0.02583493338847068
7.759821253038574e-07
6.913219077862911e-07
5.469793578967197e-07
8.636224134299364e-07
7.603680713503228e-07
9.830751313914777e-07
8.756266820042275e-07
8.505306654729215e-07
1.4498189635359938e-05
7.999767547495826e-07
7.864464255855822e-07
8.401283032903014e-07
1.1321129494753386e-06
8.168268237609369e-07
7.903320982967265e-07
1.090963204304068e-06
8.239741339899637e-07
6.177769518634552e-07
8.450058877637484e-07
7.402177964212725e-07
7.032322089491205e-07
1.1159340598882152e-06
7.610828064882837e-07
8.356547484248096e-07
8.041020070658902e-07
7.038916709597118e-07
8.90128371981753e-07
5.919323386033245e-07
7.017495928668126e-07
8.46526535567273e-07
7.797704850813695e-07
8.011606229566273e-07
7.569517235651999e-07
8.097652030675573e-07
7.059776177404336e-07
7.956702045856932e-07
7.548265117583327e-07
6.340452257915138e-07
8.280624932074819e-07
9.617084170401254e-07
0.0006852993314632984
8.4737714889032e-07
6.823214995797112e-07
9.122109869859653e-07
6.437414869485075e-07
5.389991870024935e-07
0.0013104215806852596
8.589791177710574e-07
0.09497707592713649
9.017758150042389e-07
6.035240684834915e-07
8.235252491141256e-07
5.607912892603208e-07
1.090599188976583e-06
1.0739110175048855e-06
9.807391963688634e-07
8.737471369671747e-07
1.066948275619505e-06
6.48544681907612e-07
5.635164919228975e-07
6.722045508066148e-07
6.150218750126596e-07
7.624273910185096e-07
7.451789533328122e-07
5.652564039236623e-07
0.00032110917914409006
4.953279392581603e-07
1.0059411181233088e-06
7.533255405997778e-07
7.675660762446915e-07
0.013953612704508072
9.066440418241449e-07
4.293958992511229e-07
9.371413552074675e-07
7.534270157958972e-07
5.580156496091123e-07
9.131404869728539e-07
8.795004224967327e-07
1.0332356881539103e-06
6.640161824643771e-07
7.090609934052654e-07
9.705781785163607e-07
6.861893452213621e-07
7.151080515484855e-07
6.052851867641211e-07
6.434040096682495e-07
6.687790957749731e-07
2.8645308376675617e-06
8.595503097953176e-07
9.225517862762817e-07
7.425348579319767e-07
8.753016895270508e-07
8.030253664323839e-07
1.0772125092429686e-06
6.315590531556963e-07
9.210149909914904e-07
6.137615005019528e-07
7.896955105271095e-07
7.586233718273267e-07
6.534558677711706e-07
8.864861034983002e-07
5.628307270094853e-07
7.884243417890906e-07
8.688449356995407e-07
6.04999345011718e-07
9.454825560252944e-07
8.187137111817116e-07
8.805015702772083e-07
8.291356560044165e-07
5.660068573556112e-07
1.0257067952167328e-06
5.207173018110294e-07
1.2700882998264374e-05
8.694363401734187e-07
9.226377021719952e-07
0.00032652631934572987
0.04215106687199672
9.097123091990987e-07
9.008998379808645e-07
5.69535981398281e-07
7.832472760721192e-07
7.490699985106742e-07
7.300327685075818e-07
7.135483101528644e-07
4.6436639429859993e-05
8.36490291338345e-07
0.0014814629899193425
0.00040059467432361517
3.090680618615568e-06
8.160172453816216e-07
5.235570774581951e-07
5.985071389505389e-07
5.906172373488119e-07
6.877753809534066e-07
7.880244906829824e-07
9.542843313962536e-07
7.274364513603829e-07
0.023120583851007518
9.155327132931388e-07
4.3181099497618457e-07
6.807613469770978e-07
6.034315879881235e-07
7.915454043071958e-07
9.335904508340241e-07
6.041587658215423e-07
5.277865997064948e-07
8.726982471837264e-07
0.0017060345808280212
7.494569039894237e-07
6.292667118279452e-07
9.083047128492648e-07
7.44801323490679e-07
4.943034675648735e-07
9.003857306016098e-07
7.221528913470823e-07
6.211292331574597e-07
7.165275535499117e-07
6.850281489956666e-07
7.323653957990641e-07
5.212347939196298e-07
8.758504729213851e-07
7.912041172933987e-07
0.0004887592770083966
9.366025190813359e-07
6.593688054430178e-07
6.072008113016411e-07
7.06907549649691e-07
0.04072210709991411
8.13421286720529e-07
6.452263461804479e-07
6.793489904887828e-07
0.0003056573031329651
6.832928438190187e-07
6.191766079674463e-07
7.218653016978134e-07
