l2_error_unfiltered
7.306527128001804e-06
6.168315930594729e-06
2.0157414200719317e-06
6.815342502669394e-06
4.115488562403061e-06
2.5429402417148933e-06
1.5740523429204212e-06
5.033409833910113e-06
2.3976959240137274e-06
0.00041193937224607945
8.468533044674258e-06
0.1891543094960551
3.18407400473448e-05
3.4784801605722583e-06
7.120883012523918e-07
7.618947531005947e-06
1.2702416016402758e-06
1.1974658826769914e-06
1.1571540473055557e-05
2.3339746067653747e-06
2.0160600867024265e-06
7.647367161086661e-06
1.0952674007833715e-06
2.5806270687187867e-05
5.591685354071033e-05
7.465565142592595e-06
2.6336448886163027e-06
0.03276547676986974
0.000164741206537609
2.5482455212768123e-06
1.4555193642201131e-05
2.156394400457305e-06
6.090542808629439e-06
8.003657985294132e-06
1.728006148988876e-06
5.669684898225349e-06
2.7327144256302787e-06
0.19181522791142133
1.2278925311167233e-05
6.328973929331418e-07
3.548843062936775e-06
7.851040658390801e-06
2.2662516260071293e-06
9.045344985564908e-06
1.5419523905032097e-06
1.1582683320314873e-06
5.942325311991337e-06
0.001195220358028963
8.122519970030762e-06
5.575041077474464e-06
2.9298498310817572e-06
5.829587866140273e-06
1.0554148777274677e-05
1.3397871100264625e-05
4.416671807000663e-06
1.0094939286467662e-06
6.596900822573756e-06
6.360032819613062e-06
4.135917725009245e-05
0.23744798147280333
0.19241419392660497
1.3928569363917739e-05
5.034215468909081e-06
0.0007150185725007887
5.458914043190455e-06
3.413043814454745e-06
1.0906456574225171e-05
2.888710218903582e-06
2.009498727753004e-06
1.9304274901757076e-05
1.1485463391144456e-05
1.1425357713520217e-05
2.6080617694795887e-05
0.00010097318864492925
8.303251287543918e-07
0.186836558681836
9.233128036991434e-06
5.0868226559638446e-06
1.1923027147946205e-05
0.1789857610842211
0.03105718776752742
1.6494235768459968e-06
1.7463698406035745e-06
8.676829934887376e-06
2.0901320746212243e-06
5.493012257335124e-05
3.831425524388403e-06
1.204944817584157e-05
7.183760594372464e-06
2.639003458927238e-06
0.00012493614481771115
2.154679359962933e-06
2.7129222574424647e-06
5.57694469096392e-06
0.004766801440041986
1.1676261396506108e-05
9.224750943135583e-06
3.394137348607701e-05
0.06255463679248657
0.03106519601409695
1.4244102797590926e-05
0.191824659799167
2.7272153429631894e-06
7.506214477052168e-06
3.528124682501678e-05
6.3284929214699225e-06
4.757590413106097e-06
1.5670640098758836e-05
2.0526620654291935e-06
7.069836823890059e-06
3.1133287018323654e-05
0.0011934415512892531
0.00012747911049969178
0.00016525890904255087
1.8810826156871824e-06
1.2925226503984192e-06
3.455924480107709e-07
1.0491106218203852e-06
3.246654241048895e-06
8.89976435623054e-06
1.3462967043739238e-06
6.13380376889625e-06
3.8472624539805e-06
1.1682736865104804e-06
0.00016308445222942613
7.637287837505898e-06
7.043810565837393e-06
8.396958056813994e-06
1.3032878670748733e-06
1.0059136449603774e-05
0.061632525183413306
1.0616391500772037e-06
6.289238210484892e-06
6.49611590111245e-06
2.364126085751841e-06
0.03271827173571024
2.4967218465128373e-05
0.05187483032610359
0.18964569033014556
1.0442331837519502e-05
3.2663542428254074e-06
2.612426705996204e-05
3.509821944284811e-06
4.751525676953184e-05
5.552898512190006e-06
0.001815630649244505
3.537982457455448e-05
4.119518946480574e-06
5.584572564738475e-06
0.0008737929023534725
1.863714210692302e-06
7.007587341901706e-06
9.107443383843693e-06
2.9402439131975715e-06
4.116855566190725e-06
3.0077760412347374e-06
1.7931710721470527e-06
9.205313639746309e-05
2.862501630048901e-05
4.799946575541252e-06
1.956615910495155e-06
3.918736599633491e-06
3.3355267202501695e-06
3.0815313229209497e-06
6.02496351087846e-06
1.51950343335735e-06
6.93900867953917e-06
3.271910482692059e-06
0.1792421756113184
1.5147134384889787e-06
2.090124818342397e-06
6.054968237558955e-06
8.068043269534609e-06
5.453775742775462e-06
1.3463986041819614e-05
9.850812604325385e-06
3.47058919973537e-06
5.1780273796559064e-06
5.0245439019189586e-06
1.4605784399401835e-05
6.9201265701963055e-06
3.63945063139397e-07
3.963278531570074e-07
1.7304376507638894e-06
2.157533185344611e-06
6.6274090709339524e-06
1.9436092492601855e-06
1.0920757221111065e-06
6.835323596232089e-06
0.1917475942330061
3.6004139254761844e-06
3.0794805045567225e-06
6.8115335499912254e-06
6.928814418034996e-06
1.0539653605083042e-06
2.5812701835143588e-06
0.032583686910675216
1.0061351522225912e-06
1.7199265065050585e-06
4.339604335728584e-06
