l2_error_unfiltered
0.0023803215265102966
0.010018217724815526
0.00022450441366080105
0.0003724892524354224
0.0005896937146315301
0.00025178534354125824
0.05631141326270272
0.000357430545176534
0.0006469741005200265
0.00016961286570125485
0.0004410000843991071
0.00034727147141880565
0.00043134417180788786
0.0003300881591951489
0.5539106299856713
0.37896908536685103
0.0005511120848140014
0.004198161098296503
0.00020285045991218922
0.017546570905642454
0.0030582372520498993
0.00011883502250769904
7.781407814778301e-05
0.0010329283392496147
0.09866569215575932
0.0018150954178508972
0.0604359459551623
0.00037325139031862823
0.04707283878058978
0.0001979140507698967
0.002179583417536526
0.009704835364505277
0.13540557401932787
0.010291331003032813
0.0004984070887577078
0.07186340832032471
0.00017356432269047167
0.00042221158246629284
5.8755940830354876e-05
0.027336985604400246
8.582828688548793e-05
8.004670379719782e-05
0.0002210867872476527
0.00012558427279619875
0.0028405528856239345
0.00018525184060070975
0.0001483244468510766
0.010463397481373307
0.006067905083222365
0.1930555156493226
0.0002869274499417717
0.06660099534018918
0.00013069026757022044
0.00021723540047614045
0.0003191580231645479
0.0016950113829079319
0.00018393890838123205
0.014751469900237657
0.0005118308205188467
0.07210461306789513
0.0001469852685986021
9.02812064882723e-05
0.0006380780947548209
0.00021813248539100948
0.014190127061142031
0.00015963698107861475
0.00041028581696241805
0.06960193902752938
0.37982753506715566
0.00021270658056674787
0.0003726721826361184
0.000363729137408316
0.012177000888896287
0.00037175571493385364
0.0006998076577111677
0.00020251519356061812
0.0031314556758235673
3.153206221274062e-05
0.1057096534221355
0.012578341512424082
0.004712963314402395
0.00045684800250362734
0.0013386667219564524
0.014929485934578062
0.00023782664135931097
0.004758540264093135
0.00013362174497280258
0.02753901487852028
0.02628337429374986
0.4192754741442495
0.0003692984457336623
0.00046741736504849244
0.0002448885595695099
0.0006972829849962441
0.08259573908204937
0.05454309266171589
0.0004185446653758759
0.004821332571211457
0.004944552194861553
0.00043266331130810783
0.0001426284558772555
0.0002657233530011568
0.33549300501876195
0.35978826343195974
0.00024856957444258104
0.0003456615519249256
0.0003698998678281529
0.0009027516518170341
0.0002166072493680105
0.3841813148891653
0.367092289566798
0.0004464810719503898
0.00041797177966642734
0.006695052828938091
0.00012236300658054097
0.000241429098345662
0.00012714658127092876
0.00833148187003617
0.033036653477358784
0.00020727922093186814
0.00017361759700348372
0.3684867257929041
0.0002382624250207849
5.4685934704158985e-05
0.0014957361461506095
0.00025883977405982494
0.00021236336817417078
0.00016152195887136645
0.034138214949063994
0.0004889318068932618
0.008787111060149686
0.005240298144114404
0.00021656186854393752
0.0002451174599775839
0.0004065138020741323
0.0002862425933682777
0.06665726869825879
0.5001157985423691
0.0011502195067060468
0.008852564553929802
0.00031012421824161125
6.988249394033783e-05
0.011001812482667595
0.36299446744984887
0.000414299617960431
0.0001637060521631986
0.00023805619971533818
0.0005894168904475218
0.01460995521002841
0.0002086090749507068
0.03631362643085522
0.0003033506072962046
0.00012300735290683614
0.00012830876597663243
0.0004370191029291632
0.00254804064946654
0.00039165563568297444
0.00011815385927501806
0.0005974752152644043
0.038260886164051676
0.0002905338017653372
0.002072588721870762
0.3263260699187717
0.03563232484559759
0.00024094654877909453
0.10218462161520735
0.173615378774576
0.0003245744401126465
0.00015620658340863904
0.05476440878808086
0.11057398006211493
0.23617122136695187
6.64499987947621e-05
0.000252635588487635
0.0052623907746297644
0.0027541609955186418
0.1638777904234886
0.00014108394916152113
0.00014048169452660704
0.00014546205383761575
0.3998916859160245
0.00020462440943872144
0.0416638529454912
0.48975224857432215
0.0036971086038698055
0.005322032935018658
0.00012705042880417427
9.83603825164307e-05
0.005283406705488388
0.0007828991403860144
0.0002210299555983191
0.10994055809329195
0.00031953954926928216
0.011701513107066751
0.00011910354640459995
0.0004741814419905264
0.00022079195096472986
0.0001986736715178818
0.02528378188120074
0.00010903031892215067
